,M
301990,0
301991,1
301992,-1
301993,-4
301994,-7
301995,-1
301996,5
301997,-5
301998,3
301999,-2
302000,3
302001,-3
302002,-7
302003,3
302004,0
302005,3
302006,-6
302007,4
302008,-4
302009,4
302010,8
302011,14
302012,5
302013,8
302014,-2
302015,-4
302016,-4
302017,-5
302018,2
302019,3
302020,5
302021,0
302022,1
302023,-2
302024,-5
302025,-3
302026,1
302027,-2
302028,2
302029,-2
302030,3
302031,4
302032,1
302033,-2
302034,3
302035,2
302036,13
302037,10
302038,8
302039,1
302040,-3
302041,7
302042,5
302043,8
302044,-1
302045,-5
302046,-3
302047,-2
302048,7
302049,4
302050,7
302051,2
302052,-4
302053,-2
302054,-1
302055,3
302056,-1
302057,3
302058,3
302059,-6
302060,4
302061,2
302062,3
302063,-2
302064,5
302065,2
302066,11
302067,5
302068,3
302069,1
302070,2
302071,-8
302072,-6
302073,-14
302074,-12
302075,-9
302076,-7
302077,-6
302078,-14
302079,-10
302080,-8
302081,1
302082,1
302083,-6
302084,-7
302085,-6
302086,-1
302087,-4
302088,-6
302089,-3
302090,-2
302091,-4
302092,1
302093,0
302094,-1
302095,2
302096,-5
302097,-5
302098,-12
302099,-10
302100,-1
302101,-2
302102,-1
302103,2
302104,4
302105,7
302106,-4
302107,2
302108,-5
302109,-1
302110,-9
302111,-3
302112,-4
302113,-6
302114,-2
302115,-3
302116,2
302117,-1
302118,5
302119,4
302120,-1
302121,0
302122,-3
302123,0
302124,4
302125,-1
302126,-1
302127,-3
302128,-7
302129,2
302130,0
302131,1
302132,0
302133,-3
302134,2
302135,-2
302136,6
302137,1
302138,3
302139,-1
302140,7
302141,-2
302142,2
302143,-1
302144,2
302145,3
302146,12
302147,9
302148,13
302149,5
302150,14
302151,16
302152,13
302153,12
302154,1
302155,3
302156,3
302157,10
302158,10
302159,10
302160,12
302161,6
302162,5
302163,5
302164,2
302165,2
302166,-1
302167,7
302168,13
302169,13
302170,15
302171,8
302172,6
302173,2
302174,7
302175,14
302176,6
302177,16
302178,6
302179,11
302180,0
302181,6
302182,3
302183,2
302184,-5
302185,-8
302186,-15
302187,-6
302188,-4
302189,2
302190,-8
302191,0
302192,-8
302193,5
302194,-4
302195,3
302196,-3
302197,1
302198,-6
302199,-7
302200,-8
302201,-6
302202,-5
302203,-4
302204,0
302205,3
302206,2
302207,6
302208,4
302209,-2
302210,2
302211,-3
302212,2
302213,3
302214,7
302215,3
302216,2
302217,0
302218,-5
302219,-2
302220,-5
302221,-8
302222,-3
302223,-5
302224,0
302225,1
302226,5
302227,0
302228,2
302229,-7
302230,-3
302231,-4
302232,1
302233,0
302234,-1
302235,3
302236,-4
302237,8
302238,-3
302239,11
302240,-1
302241,1
302242,-6
302243,-5
302244,-4
302245,6
302246,3
302247,-1
302248,1
302249,-3
302250,0
302251,-2
302252,0
302253,-5
302254,-1
302255,1
302256,-2
302257,-3
302258,-7
302259,-9
302260,1
302261,-1
302262,6
302263,8
302264,5
302265,4
302266,12
302267,-2
302268,15
302269,7
302270,4
302271,-6
302272,-8
302273,-7
302274,-3
302275,0
302276,2
302277,-8
302278,-1
302279,-1
302280,-1
302281,4
302282,-5
302283,4
302284,-1
302285,7
302286,12
302287,1
302288,3
302289,-1
302290,-4
302291,-4
302292,-3
302293,-2
302294,-2
302295,3
302296,0
302297,2
302298,7
302299,7
302300,1
302301,-1
302302,-2
302303,1
302304,-3
302305,1
302306,3
302307,8
302308,1
302309,1
302310,-5
302311,-5
302312,-9
302313,-3
302314,1
302315,1
302316,-1
302317,0
302318,1
302319,1
302320,2
302321,1
302322,4
302323,12
302324,7
302325,8
302326,0
302327,1
302328,3
302329,-2
302330,4
302331,-6
302332,-7
302333,-9
302334,-15
302335,-9
302336,-18
302337,-3
302338,0
302339,1
302340,-3
302341,2
302342,-4
302343,-2
302344,1
302345,3
302346,-1
302347,5
302348,-3
302349,3
302350,-6
302351,0
302352,-1
302353,0
302354,-1
302355,-1
302356,-1
302357,1
302358,2
302359,3
302360,-2
302361,-1
302362,0
302363,0
302364,-2
302365,-5
302366,-1
302367,-2
302368,2
302369,-7
302370,-5
302371,-4
302372,-4
302373,4
302374,-4
302375,8
302376,-3
302377,2
302378,2
302379,-1
302380,-3
302381,-6
302382,-5
302383,-9
302384,-3
302385,-8
302386,-3
302387,0
302388,2
302389,1
302390,-4
302391,-4
302392,-3
302393,-2
302394,-3
302395,0
302396,-8
302397,-6
302398,-13
302399,-6
302400,-12
302401,0
302402,1
302403,-5
302404,-2
302405,2
302406,-2
302407,3
302408,1
302409,4
302410,0
302411,5
302412,2
302413,9
302414,5
302415,7
302416,3
302417,1
302418,0
302419,6
302420,2
302421,2
302422,0
302423,5
302424,-2
302425,0
302426,-3
302427,0
302428,0
302429,7
302430,9
302431,1
302432,-1
302433,8
302434,14
302435,3
302436,3
302437,8
302438,7
302439,9
302440,11
302441,6
302442,7
302443,-1
302444,6
302445,11
302446,2
302447,2
302448,-1
302449,-2
302450,-2
302451,0
302452,6
302453,2
302454,2
302455,4
302456,-3
302457,-2
302458,-9
302459,-2
302460,3
302461,-1
302462,-1
302463,-12
302464,-2
302465,-2
302466,1
302467,-1
302468,5
302469,0
302470,6
302471,-3
302472,-2
302473,-9
302474,3
302475,-1
302476,-10
302477,-7
302478,-7
302479,-7
302480,-4
302481,-6
302482,-12
302483,-9
302484,-7
302485,-8
302486,-1
302487,-3
302488,0
302489,0
302490,0
302491,-1
302492,-8
302493,1
302494,-6
302495,2
302496,1
302497,4
302498,7
302499,3
302500,5
302501,3
302502,5
302503,5
302504,4
302505,1
302506,0
302507,-1
302508,1
302509,1
302510,-2
302511,0
302512,0
302513,6
302514,6
302515,-3
302516,-1
302517,-1
302518,-1
302519,-4
302520,-3
302521,-1
302522,-1
302523,1
302524,-3
302525,-2
302526,-1
302527,-3
302528,3
302529,-7
302530,-2
302531,0
302532,1
302533,-1
302534,2
302535,1
302536,-1
302537,-6
302538,-5
302539,-1
302540,-1
302541,-1
302542,-3
302543,3
302544,-6
302545,0
302546,-2
302547,-7
302548,-1
302549,2
302550,3
302551,4
302552,-1
302553,-2
302554,-5
302555,-7
302556,-1
302557,-7
302558,0
302559,-6
302560,0
302561,2
302562,1
302563,1
302564,-1
302565,-3
302566,-1
302567,4
302568,5
302569,11
302570,6
302571,-1
302572,5
302573,-4
302574,-3
302575,0
302576,-1
302577,4
302578,4
302579,4
302580,8
302581,-4
302582,-11
302583,-6
302584,-4
302585,-3
302586,4
302587,1
302588,1
302589,-1
302590,0
302591,-1
302592,5
302593,4
302594,12
302595,16
302596,6
302597,19
302598,3
302599,18
302600,-4
302601,6
302602,2
302603,1
302604,0
302605,0
302606,-2
302607,1
302608,-1
302609,9
302610,5
302611,3
302612,-6
302613,0
302614,-8
302615,-4
302616,-1
302617,1
302618,4
302619,6
302620,2
302621,1
302622,-7
302623,-8
302624,-3
302625,-4
302626,4
302627,2
302628,3
302629,5
302630,3
302631,-1
302632,4
302633,-4
302634,-2
302635,1
302636,1
302637,-3
302638,-2
302639,-2
302640,-1
302641,2
302642,-1
302643,-1
302644,-2
302645,2
302646,-1
302647,4
302648,-10
302649,0
302650,0
302651,0
302652,0
302653,2
302654,1
302655,-1
302656,2
302657,-3
302658,5
302659,-4
302660,3
302661,0
302662,3
302663,0
302664,0
302665,3
302666,4
302667,9
302668,5
302669,5
302670,-1
302671,0
302672,-7
302673,3
302674,-2
302675,-3
302676,4
302677,-4
302678,4
302679,-3
302680,2
302681,-2
302682,1
302683,1
302684,-1
302685,8
302686,-2
302687,1
302688,6
302689,1
302690,3
302691,1
302692,2
302693,-2
302694,0
302695,-2
302696,0
302697,5
302698,2
302699,-1
302700,1
302701,-2
302702,3
302703,-3
302704,4
302705,-5
302706,7
302707,-1
302708,9
302709,0
302710,-1
302711,0
302712,3
302713,-3
302714,0
302715,1
302716,-5
302717,1
302718,-2
302719,2
302720,3
302721,1
302722,1
302723,0
302724,-3
302725,-3
302726,-9
302727,-5
302728,-8
302729,-12
302730,-5
302731,-8
302732,-7
302733,-10
302734,-2
302735,3
302736,-2
302737,-2
302738,0
302739,2
302740,8
302741,5
302742,10
302743,10
302744,9
302745,5
302746,7
302747,10
302748,0
302749,3
302750,-6
302751,-9
302752,-7
302753,6
302754,-4
302755,1
302756,-5
302757,5
302758,-3
302759,7
302760,-3
302761,1
302762,0
302763,-5
302764,-9
302765,-5
302766,-8
302767,-3
302768,-7
302769,-4
302770,-1
302771,-1
302772,6
302773,6
302774,8
302775,-4
302776,9
302777,-1
302778,5
302779,-6
302780,7
302781,2
302782,5
302783,-7
302784,-6
302785,-6
302786,-4
302787,-1
302788,-2
302789,-5
302790,3
302791,-6
302792,0
302793,-2
302794,10
302795,13
302796,11
302797,5
302798,2
302799,-5
302800,-1
302801,-2
302802,5
302803,1
302804,3
302805,-1
302806,-1
302807,-1
302808,2
302809,3
302810,2
302811,0
302812,-5
302813,-4
302814,-8
302815,-7
302816,-11
302817,-14
302818,-15
302819,-23
302820,-16
302821,-14
302822,-21
302823,-10
302824,-20
302825,-16
302826,-16
302827,-18
302828,-16
302829,-19
302830,-7
302831,-2
302832,4
302833,1
302834,2
302835,-1
302836,1
302837,-2
302838,4
302839,-1
302840,-2
302841,-1
302842,1
302843,-2
302844,-5
302845,-5
302846,-5
302847,-10
302848,-5
302849,-10
302850,6
302851,-9
302852,-3
302853,-8
302854,0
302855,4
302856,-3
302857,9
302858,4
302859,2
302860,-2
302861,1
302862,0
302863,10
302864,10
302865,10
302866,3
302867,0
302868,1
302869,-1
302870,1
302871,3
302872,1
302873,9
302874,7
302875,11
302876,8
302877,6
302878,-2
302879,4
302880,4
302881,-1
302882,11
302883,5
302884,10
302885,-3
302886,7
302887,2
302888,13
302889,11
302890,14
302891,6
302892,12
302893,11
302894,9
302895,8
302896,2
302897,1
302898,2
302899,3
302900,2
302901,5
302902,10
302903,6
302904,7
302905,1
302906,-6
302907,-8
302908,-8
302909,-1
302910,-4
302911,-7
302912,-2
302913,-2
302914,5
302915,0
302916,-2
302917,2
302918,3
302919,-6
302920,1
302921,3
302922,5
302923,5
302924,3
302925,-8
302926,-1
302927,-3
302928,2
302929,0
302930,5
302931,-3
302932,-4
302933,-5
302934,2
302935,-3
302936,3
302937,-5
302938,-4
302939,-11
302940,-8
302941,-3
302942,4
302943,-5
302944,11
302945,-2
302946,4
302947,-2
302948,-3
302949,-1
302950,5
302951,1
302952,7
302953,-5
302954,3
302955,2
302956,0
302957,0
302958,1
302959,-6
302960,0
302961,-1
302962,1
302963,-4
302964,-4
302965,-7
302966,-3
302967,0
302968,0
302969,-1
302970,2
302971,5
302972,10
302973,-4
302974,0
302975,-2
302976,1
302977,7
302978,1
302979,1
302980,0
302981,-1
302982,-1
302983,-5
302984,0
302985,-2
302986,3
302987,0
302988,-3
302989,-7
302990,-11
302991,2
302992,-2
302993,0
302994,3
302995,-2
302996,2
302997,-3
302998,2
302999,-1
303000,-1
303001,0
303002,0
303003,0
303004,-3
303005,-7
303006,-1
303007,1
303008,-2
303009,0
303010,-12
303011,-10
303012,-3
303013,-9
303014,1
303015,1
303016,-3
303017,1
303018,-1
303019,-4
303020,2
303021,0
303022,1
303023,0
303024,-1
303025,2
303026,-2
303027,1
303028,5
303029,9
303030,4
303031,4
303032,7
303033,-2
303034,2
303035,-4
303036,6
303037,7
303038,3
303039,1
303040,0
303041,4
303042,6
303043,6
303044,3
303045,-8
303046,-10
303047,-9
303048,-5
303049,-11
303050,-7
303051,-8
303052,-9
303053,-8
303054,-20
303055,-8
303056,0
303057,1
303058,5
303059,8
303060,0
303061,2
303062,-2
303063,-1
303064,0
303065,-1
303066,3
303067,2
303068,0
303069,-1
303070,-3
303071,1
303072,-1
303073,2
303074,10
303075,8
303076,2
303077,3
303078,2
303079,-3
303080,4
303081,0
303082,0
303083,-1
303084,1
303085,-1
303086,3
303087,-1
303088,0
303089,-1
303090,-8
303091,0
303092,0
303093,6
303094,6
303095,-3
303096,-4
303097,-4
303098,0
303099,1
303100,-4
303101,-4
303102,-10
303103,-4
303104,-9
303105,-1
303106,-5
303107,5
303108,-1
303109,2
303110,-2
303111,0
303112,-4
303113,5
303114,-2
303115,4
303116,3
303117,0
303118,7
303119,0
303120,1
303121,-7
303122,-6
303123,3
303124,-2
303125,-1
303126,-5
303127,1
303128,6
303129,7
303130,9
303131,6
303132,3
303133,-1
303134,5
303135,0
303136,0
303137,-4
303138,2
303139,-2
303140,1
303141,7
303142,8
303143,7
303144,6
303145,3
303146,6
303147,1
303148,5
303149,5
303150,1
303151,4
303152,9
303153,-1
303154,-3
303155,-12
303156,-8
303157,-13
303158,-7
303159,-1
303160,-1
303161,-2
303162,6
303163,-2
303164,3
303165,-3
303166,2
303167,-7
303168,-11
303169,-7
303170,-3
303171,-8
303172,1
303173,-6
303174,1
303175,-4
303176,-3
303177,-1
303178,1
303179,0
303180,1
303181,-8
303182,-3
303183,-6
303184,-1
303185,0
303186,-2
303187,1
303188,-4
303189,-2
303190,0
303191,-1
303192,8
303193,3
303194,4
303195,-1
303196,0
303197,-1
303198,-3
303199,3
303200,3
303201,10
303202,6
303203,9
303204,0
303205,-1
303206,0
303207,-6
303208,2
303209,-3
303210,0
303211,-1
303212,-2
303213,0
303214,3
303215,-1
303216,-2
303217,-2
303218,6
303219,4
303220,1
303221,0
303222,-1
303223,-3
303224,-9
303225,-3
303226,-9
303227,3
303228,1
303229,5
303230,2
303231,2
303232,-2
303233,-5
303234,0
303235,-6
303236,-2
303237,-4
303238,-1
303239,-4
303240,-2
303241,-8
303242,1
303243,-2
303244,4
303245,-1
303246,1
303247,2
303248,0
303249,2
303250,1
303251,-2
303252,-1
303253,2
303254,4
303255,3
303256,4
303257,-1
303258,1
303259,-1
303260,5
303261,-4
303262,3
303263,-3
303264,7
303265,9
303266,11
303267,10
303268,14
303269,9
303270,15
303271,7
303272,11
303273,1
303274,5
303275,-2
303276,3
303277,-5
303278,-1
303279,0
303280,-2
303281,5
303282,0
303283,2
303284,8
303285,2
303286,7
303287,3
303288,11
303289,7
303290,2
303291,6
303292,1
303293,1
303294,3
303295,7
303296,-1
303297,1
303298,-7
303299,-6
303300,-13
303301,-5
303302,-1
303303,-2
303304,1
303305,-2
303306,1
303307,0
303308,-4
303309,-9
303310,-9
303311,-15
303312,-7
303313,-15
303314,-1
303315,2
303316,2
303317,1
303318,3
303319,2
303320,-5
303321,-5
303322,-5
303323,-1
303324,5
303325,-3
303326,4
303327,-4
303328,4
303329,-6
303330,1
303331,1
303332,0
303333,-2
303334,0
303335,4
303336,4
303337,3
303338,-2
303339,3
303340,-8
303341,2
303342,-1
303343,1
303344,-3
303345,3
303346,-3
303347,2
303348,0
303349,-1
303350,-8
303351,-10
303352,-6
303353,1
303354,1
303355,-2
303356,-1
303357,0
303358,-4
303359,-4
303360,-3
303361,-5
303362,-7
303363,1
303364,-4
303365,0
303366,-1
303367,0
303368,-5
303369,4
303370,-1
303371,4
303372,1
303373,-3
303374,-2
303375,-5
303376,0
303377,3
303378,6
303379,10
303380,10
303381,4
303382,4
303383,-4
303384,2
303385,-1
303386,2
303387,-2
303388,-6
303389,-9
303390,-9
303391,2
303392,-2
303393,2
303394,-1
303395,0
303396,1
303397,2
303398,0
303399,2
303400,-2
303401,2
303402,0
303403,-1
303404,-1
303405,-4
303406,-2
303407,3
303408,-2
303409,1
303410,-5
303411,0
303412,9
303413,9
303414,7
303415,10
303416,4
303417,9
303418,8
303419,3
303420,4
303421,0
303422,1
303423,2
303424,-1
303425,-4
303426,-1
303427,1
303428,-7
303429,-6
303430,-3
303431,5
303432,4
303433,6
303434,2
303435,10
303436,1
303437,5
303438,-3
303439,2
303440,-5
303441,2
303442,-1
303443,-3
303444,-1
303445,-2
303446,3
303447,-3
303448,8
303449,0
303450,0
303451,0
303452,0
303453,2
303454,-9
303455,-3
303456,-5
303457,0
303458,2
303459,0
303460,9
303461,-3
303462,4
303463,1
303464,1
303465,7
303466,7
303467,-2
303468,1
303469,-9
303470,-5
303471,2
303472,2
303473,-1
303474,0
303475,-2
303476,-1
303477,-1
303478,0
303479,-8
303480,-5
303481,-5
303482,0
303483,-1
303484,1
303485,1
303486,9
303487,9
303488,9
303489,14
303490,18
303491,15
303492,13
303493,4
303494,2
303495,11
303496,11
303497,8
303498,1
303499,-8
303500,-9
303501,-3
303502,-6
303503,6
303504,3
303505,10
303506,2
303507,7
303508,3
303509,9
303510,3
303511,-2
303512,-3
303513,-3
303514,1
303515,1
303516,-3
303517,-1
303518,5
303519,10
303520,9
303521,7
303522,5
303523,3
303524,9
303525,-1
303526,5
303527,3
303528,-2
303529,-5
303530,-4
303531,-4
303532,-3
303533,-1
303534,-5
303535,-8
303536,-16
303537,-13
303538,-13
303539,-7
303540,-12
303541,-5
303542,-5
303543,0
303544,-4
303545,4
303546,-3
303547,8
303548,1
303549,-2
303550,-7
303551,-5
303552,-3
303553,2
303554,1
303555,-3
303556,-7
303557,-2
303558,0
303559,-3
303560,3
303561,1
303562,0
303563,1
303564,-3
303565,-1
303566,-5
303567,-4
303568,-5
303569,-8
303570,2
303571,-2
303572,0
303573,-2
303574,-5
303575,3
303576,-3
303577,2
303578,-3
303579,-1
303580,-5
303581,1
303582,1
303583,1
303584,-3
303585,-7
303586,-3
303587,-3
303588,6
303589,-1
303590,-2
303591,-9
303592,1
303593,0
303594,-1
303595,3
303596,-1
303597,-1
303598,3
303599,7
303600,-1
303601,2
303602,1
303603,9
303604,7
303605,7
303606,-5
303607,-3
303608,-15
303609,-8
303610,-6
303611,-1
303612,0
303613,-1
303614,3
303615,4
303616,5
303617,4
303618,1
303619,8
303620,0
303621,9
303622,7
303623,16
303624,9
303625,9
303626,4
303627,0
303628,-1
303629,5
303630,1
303631,2
303632,-2
303633,0
303634,0
303635,0
303636,-2
303637,4
303638,-2
303639,2
303640,-7
303641,-2
303642,-9
303643,-3
303644,-9
303645,1
303646,2
303647,0
303648,-1
303649,1
303650,-3
303651,9
303652,1
303653,5
303654,-4
303655,2
303656,-1
303657,2
303658,-1
303659,0
303660,0
303661,0
303662,7
303663,3
303664,3
303665,0
303666,5
303667,7
303668,4
303669,0
303670,1
303671,-2
303672,6
303673,-3
303674,8
303675,-6
303676,2
303677,-10
303678,-2
303679,-4
303680,0
303681,-6
303682,2
303683,-5
303684,8
303685,4
303686,8
303687,6
303688,5
303689,0
303690,-2
303691,-2
303692,6
303693,2
303694,10
303695,5
303696,2
303697,3
303698,8
303699,1
303700,3
303701,-2
303702,2
303703,1
303704,1
303705,-6
303706,-3
303707,-5
303708,-1
303709,-9
303710,2
303711,-9
303712,4
303713,-3
303714,-4
303715,-7
303716,-4
303717,-2
303718,-6
303719,-3
303720,-7
303721,0
303722,-1
303723,-1
303724,-2
303725,-7
303726,-2
303727,-2
303728,-2
303729,-2
303730,1
303731,-1
303732,0
303733,0
303734,-1
303735,2
303736,2
303737,2
303738,-2
303739,-4
303740,-5
303741,5
303742,0
303743,0
303744,2
303745,-3
303746,2
303747,-7
303748,-2
303749,2
303750,-3
303751,14
303752,6
303753,6
303754,0
303755,-7
303756,2
303757,6
303758,4
303759,7
303760,2
303761,10
303762,-1
303763,-3
303764,-4
303765,0
303766,0
303767,0
303768,3
303769,-1
303770,-2
303771,-3
303772,0
303773,2
303774,-2
303775,-1
303776,-1
303777,0
303778,0
303779,-1
303780,2
303781,-1
303782,3
303783,-4
303784,1
303785,-6
303786,1
303787,4
303788,4
303789,0
303790,-1
303791,0
303792,-6
303793,-4
303794,-5
303795,9
303796,2
303797,0
303798,-2
303799,-6
303800,1
303801,3
303802,8
303803,5
303804,2
303805,-7
303806,-1
303807,0
303808,1
303809,-2
303810,1
303811,-1
303812,3
303813,4
303814,-1
303815,-1
303816,-6
303817,0
303818,-3
303819,4
303820,-14
303821,-7
303822,-7
303823,-10
303824,-6
303825,-7
303826,2
303827,-7
303828,0
303829,-7
303830,-4
303831,-2
303832,3
303833,7
303834,0
303835,0
303836,4
303837,-1
303838,0
303839,2
303840,1
303841,1
303842,6
303843,9
303844,11
303845,2
303846,-2
303847,2
303848,3
303849,2
303850,3
303851,7
303852,4
303853,4
303854,8
303855,-2
303856,2
303857,-1
303858,1
303859,-5
303860,3
303861,5
303862,3
303863,12
303864,-4
303865,7
303866,4
303867,7
303868,11
303869,8
303870,10
303871,11
303872,9
303873,3
303874,8
303875,1
303876,-3
303877,0
303878,0
303879,-2
303880,4
303881,2
303882,0
303883,0
303884,0
303885,-4
303886,0
303887,-3
303888,-3
303889,0
303890,-1
303891,2
303892,3
303893,4
303894,0
303895,0
303896,-4
303897,-1
303898,2
303899,-3
303900,3
303901,-1
303902,-7
303903,-3
303904,0
303905,0
303906,2
303907,-1
303908,-2
303909,-2
303910,-4
303911,-1
303912,-2
303913,2
303914,-3
303915,0
303916,-2
303917,-4
303918,1
303919,-3
303920,1
303921,-6
303922,-6
303923,-7
303924,0
303925,-6
303926,-2
303927,-1
303928,5
303929,-1
303930,-5
303931,-10
303932,-10
303933,-8
303934,-5
303935,3
303936,-3
303937,-4
303938,-3
303939,-8
303940,-7
303941,-6
303942,-6
303943,0
303944,-3
303945,0
303946,-2
303947,1
303948,-2
303949,1
303950,3
303951,7
303952,2
303953,8
303954,0
303955,1
303956,1
303957,6
303958,4
303959,2
303960,1
303961,6
303962,0
303963,1
303964,0
303965,0
303966,7
303967,2
303968,3
303969,9
303970,-2
303971,1
303972,0
303973,-2
303974,-1
303975,0
303976,0
303977,9
303978,5
303979,10
303980,10
303981,3
303982,11
303983,6
303984,12
303985,8
303986,4
303987,9
303988,5
303989,1
303990,1
303991,-2
303992,-2
303993,-4
303994,0
303995,3
303996,7
303997,3
303998,7
303999,0
304000,-1
304001,-2
304002,-4
304003,4
304004,-3
304005,6
304006,0
304007,6
304008,-8
304009,-3
304010,-8
304011,0
304012,-6
304013,-2
304014,-11
304015,-1
304016,0
304017,10
304018,-1
304019,0
304020,-8
304021,-2
304022,-10
304023,-6
304024,-9
304025,-2
304026,-15
304027,-2
304028,-2
304029,1
304030,-5
304031,1
304032,-1
304033,-7
304034,2
304035,-5
304036,6
304037,-5
304038,-2
304039,-6
304040,0
304041,2
304042,5
304043,1
304044,4
304045,8
304046,10
304047,3
304048,7
304049,-4
304050,0
304051,2
304052,0
304053,0
304054,0
304055,-3
304056,-4
304057,-7
304058,-6
304059,-8
304060,-5
304061,-3
304062,-5
304063,-2
304064,-5
304065,-1
304066,5
304067,-1
304068,7
304069,4
304070,-1
304071,3
304072,-2
304073,4
304074,-10
304075,-3
304076,-10
304077,-2
304078,-1
304079,1
304080,-1
304081,-4
304082,-1
304083,-4
304084,3
304085,-1
304086,5
304087,-1
304088,-1
304089,-7
304090,2
304091,7
304092,5
304093,9
304094,7
304095,3
304096,5
304097,3
304098,8
304099,1
304100,4
304101,-7
304102,2
304103,-3
304104,2
304105,-1
304106,-3
304107,0
304108,1
304109,3
304110,6
304111,3
304112,5
304113,2
304114,3
304115,-3
304116,1
304117,-2
304118,7
304119,1
304120,6
304121,1
304122,0
304123,-2
304124,-2
304125,4
304126,4
304127,7
304128,3
304129,6
304130,-2
304131,-1
304132,-1
304133,-1
304134,-1
304135,1
304136,-1
304137,-4
304138,-3
304139,0
304140,10
304141,9
304142,1
304143,-1
304144,2
304145,-1
304146,2
304147,-2
304148,-7
304149,5
304150,5
304151,3
304152,0
304153,-2
304154,0
304155,5
304156,2
304157,3
304158,-1
304159,-2
304160,0
304161,-1
304162,2
304163,-8
304164,-1
304165,0
304166,3
304167,-5
304168,1
304169,1
304170,2
304171,-1
304172,-1
304173,2
304174,-2
304175,2
304176,-6
304177,-5
304178,-1
304179,-6
304180,-2
304181,4
304182,7
304183,3
304184,0
304185,0
304186,0
304187,-1
304188,0
304189,4
304190,1
304191,2
304192,-3
304193,-3
304194,-5
304195,-8
304196,-9
304197,-7
304198,-10
304199,-13
304200,-15
304201,-17
304202,-13
304203,-12
304204,-4
304205,1
304206,-6
304207,-1
304208,2
304209,-1
304210,3
304211,-2
304212,-11
304213,-13
304214,-14
304215,-16
304216,-21
304217,-12
304218,-16
304219,-14
304220,-14
304221,-1
304222,-1
304223,-2
304224,-5
304225,8
304226,2
304227,1
304228,5
304229,5
304230,13
304231,12
304232,15
304233,10
304234,14
304235,15
304236,12
304237,16
304238,12
304239,10
304240,1
304241,4
304242,1
304243,-2
304244,1
304245,2
304246,-1
304247,1
304248,0
304249,1
304250,-5
304251,-1
304252,3
304253,-5
304254,-7
304255,2
304256,-2
304257,3
304258,1
304259,1
304260,2
304261,5
304262,8
304263,10
304264,7
304265,13
304266,5
304267,6
304268,6
304269,6
304270,12
304271,6
304272,4
304273,5
304274,2
304275,6
304276,1
304277,-4
304278,-9
304279,-11
304280,-6
304281,2
304282,-1
304283,0
304284,3
304285,10
304286,5
304287,6
304288,-4
304289,0
304290,4
304291,0
304292,3
304293,1
304294,4
304295,-2
304296,-10
304297,-12
304298,-5
304299,-7
304300,-4
304301,-2
304302,-1
304303,5
304304,3
304305,2
304306,-5
304307,-8
304308,-7
304309,-5
304310,-9
304311,0
304312,-4
304313,3
304314,0
304315,-1
304316,0
304317,-6
304318,3
304319,8
304320,13
304321,10
304322,9
304323,8
304324,0
304325,0
304326,-5
304327,-8
304328,1
304329,1
304330,3
304331,0
304332,1
304333,-6
304334,-1
304335,-5
304336,3
304337,-3
304338,4
304339,-8
304340,-1
304341,0
304342,-6
304343,-7
304344,4
304345,-3
304346,10
304347,0
304348,-1
304349,5
304350,-7
304351,-3
304352,-2
304353,-3
304354,-3
304355,-2
304356,-2
304357,9
304358,-2
304359,4
304360,-4
304361,2
304362,-4
304363,-4
304364,-4
304365,1
304366,-3
304367,1
304368,-2
304369,0
304370,-7
304371,-2
304372,-1
304373,-1
304374,0
304375,4
304376,4
304377,0
304378,3
304379,1
304380,5
304381,5
304382,11
304383,8
304384,0
304385,2
304386,-6
304387,-4
304388,-5
304389,0
304390,-5
304391,2
304392,0
304393,2
304394,5
304395,-1
304396,4
304397,-6
304398,4
304399,6
304400,1
304401,-1
304402,-1
304403,3
304404,6
304405,5
304406,-1
304407,-4
304408,-4
304409,7
304410,-3
304411,0
304412,-3
304413,-2
304414,0
304415,1
304416,-2
304417,1
304418,0
304419,1
304420,7
304421,0
304422,1
304423,-4
304424,-4
304425,-5
304426,3
304427,1
304428,1
304429,-2
304430,0
304431,5
304432,3
304433,5
304434,2
304435,1
304436,1
304437,-2
304438,-1
304439,3
304440,4
304441,0
304442,1
304443,-1
304444,-1
304445,1
304446,4
304447,-1
304448,1
304449,-10
304450,-9
304451,-3
304452,-1
304453,-1
304454,-1
304455,2
304456,-1
304457,2
304458,-4
304459,4
304460,-4
304461,11
304462,0
304463,9
304464,1
304465,-1
304466,6
304467,0
304468,0
304469,3
304470,-3
304471,-3
304472,-2
304473,3
304474,4
304475,-1
304476,-1
304477,0
304478,-3
304479,3
304480,0
304481,3
304482,1
304483,-1
304484,0
304485,0
304486,-6
304487,-3
304488,-2
304489,1
304490,0
304491,4
304492,-3
304493,-3
304494,-7
304495,1
304496,0
304497,7
304498,0
304499,2
304500,-5
304501,-6
304502,-2
304503,2
304504,4
304505,13
304506,6
304507,10
304508,2
304509,8
304510,-2
304511,-2
304512,-6
304513,2
304514,2
304515,5
304516,-1
304517,1
304518,0
304519,2
304520,0
304521,0
304522,1
304523,8
304524,11
304525,7
304526,11
304527,-1
304528,-3
304529,-7
304530,-4
304531,-11
304532,-8
304533,-6
304534,-7
304535,-10
304536,-13
304537,-7
304538,-8
304539,-10
304540,-4
304541,0
304542,9
304543,-5
304544,-3
304545,-9
304546,-3
304547,0
304548,-1
304549,0
304550,0
304551,0
304552,3
304553,3
304554,-5
304555,-7
304556,0
304557,3
