,M
39901,-608
39902,-156
39903,387
39904,1053
39905,1710
39906,2151
39907,2534
39908,2810
39909,2808
39910,2539
39911,1983
39912,1180
39913,332
39914,-207
39915,-437
39916,-525
39917,-345
39918,-238
39919,-4
39920,516
39921,982
39922,1417
39923,1543
39924,1327
39925,938
39926,439
39927,-13
39928,-568
39929,-1157
39930,-1448
39931,-1370
39932,-851
39933,-106
39934,488
39935,874
39936,1095
39937,1117
39938,1023
39939,863
39940,417
39941,-174
39942,-720
39943,-1006
39944,-1019
39945,-751
39946,-420
39947,-83
39948,-124
39949,-396
39950,-334
39951,170
39952,1227
39953,2459
39954,3061
39955,2670
39956,1631
39957,427
39958,-567
39959,-1396
39960,-1899
39961,-2005
39962,-1794
39963,-1352
39964,-552
39965,245
39966,659
39967,997
39968,1201
39969,1317
39970,1587
39971,1918
39972,2159
39973,2041
39974,1646
39975,1022
39976,316
39977,-526
39978,-1346
39979,-1652
39980,-1758
39981,-1712
39982,-1478
39983,-1426
39984,-1297
39985,-1182
39986,-1083
39987,-981
39988,-1187
39989,-1562
39990,-1925
39991,-2277
39992,-2255
39993,-2109
39994,-1975
39995,-1656
39996,-1439
39997,-1093
39998,-650
39999,-283
40000,42
40001,100
40002,-48
40003,-139
40004,58
40005,453
40006,795
40007,923
40008,547
40009,-14
40010,-281
40011,-487
40012,-597
40013,-718
40014,-871
40015,-803
40016,-502
40017,26
40018,593
40019,1061
40020,1447
40021,1494
40022,1140
40023,527
40024,-281
40025,-934
40026,-1215
40027,-1514
40028,-1388
40029,-1173
40030,-999
40031,-694
40032,-175
40033,588
40034,1179
40035,1313
40036,930
40037,334
40038,-319
40039,-736
40040,-917
40041,-1179
40042,-1296
40043,-1366
40044,-1303
40045,-908
40046,-445
40047,188
40048,930
40049,1571
40050,1985
40051,1716
40052,1117
40053,344
40054,-587
40055,-1267
40056,-1582
40057,-1652
40058,-1206
40059,-544
40060,-149
40061,159
40062,168
40063,-374
40064,-673
40065,-795
40066,-1017
40067,-892
40068,-897
40069,-672
40070,-79
40071,209
40072,536
40073,1048
40074,1379
40075,1519
40076,1357
40077,917
40078,203
40079,-692
40080,-1433
40081,-2055
40082,-2258
40083,-2189
40084,-1902
40085,-1244
40086,-605
40087,80
40088,797
40089,1423
40090,1847
40091,1973
40092,1744
40093,1127
40094,388
40095,-244
40096,-752
40097,-840
40098,-831
40099,-1105
40100,-1265
40101,-1453
40102,-1403
40103,-1108
40104,-881
40105,-631
40106,-293
40107,432
40108,1291
40109,2068
40110,2320
40111,1806
40112,1075
40113,-8
40114,-973
40115,-1472
40116,-1800
40117,-1837
40118,-1366
40119,-374
40120,440
40121,1120
40122,1544
40123,1658
40124,1805
40125,1803
40126,1640
40127,1547
40128,1505
40129,1463
40130,1602
40131,1639
40132,1331
40133,1148
40134,1044
40135,856
40136,657
40137,392
40138,-122
40139,-449
40140,-506
40141,-496
40142,-320
40143,-396
40144,-652
40145,-685
40146,-576
40147,-157
40148,269
40149,590
40150,766
40151,815
40152,973
40153,942
40154,637
40155,22
40156,-768
40157,-1612
40158,-2277
40159,-2493
40160,-2767
40161,-2937
40162,-2879
40163,-2625
40164,-1628
40165,-480
40166,389
40167,926
40168,989
40169,693
40170,297
40171,-129
40172,-657
40173,-1211
40174,-1445
40175,-1333
40176,-1054
40177,-701
40178,-568
40179,-449
40180,-364
40181,-427
40182,-277
40183,-73
40184,288
40185,645
40186,1220
40187,1826
40188,1834
40189,1587
40190,986
40191,220
40192,-278
40193,-828
40194,-1141
40195,-1168
40196,-1129
40197,-915
40198,-1088
40199,-1305
40200,-1203
40201,-1189
40202,-1041
40203,-721
40204,-200
40205,425
40206,984
40207,1338
40208,1463
40209,1355
40210,691
40211,-194
40212,-835
40213,-1410
40214,-1629
40215,-1392
40216,-857
40217,-373
40218,16
40219,699
40220,1198
40221,1359
40222,1160
40223,630
40224,332
40225,168
40226,-136
40227,-521
40228,-1079
40229,-1525
40230,-1747
40231,-1845
40232,-2044
40233,-2365
40234,-2278
40235,-1673
40236,-659
40237,254
40238,656
40239,705
40240,605
40241,534
40242,704
40243,764
40244,585
40245,480
40246,369
40247,175
40248,142
40249,280
40250,647
40251,1150
40252,1482
40253,1723
40254,1489
40255,1169
40256,1177
40257,1264
40258,1596
40259,1832
40260,1976
40261,1900
40262,1603
40263,1614
40264,1590
40265,1689
40266,1796
40267,1790
40268,1568
40269,885
40270,378
40271,-8
40272,-104
40273,97
40274,-2
40275,-19
40276,-155
40277,-198
40278,70
40279,272
40280,719
40281,1174
40282,1588
40283,2081
40284,2370
40285,2551
40286,2346
40287,1923
40288,1552
40289,1153
40290,863
40291,469
40292,-1
40293,-569
40294,-898
40295,-706
40296,-281
40297,329
40298,726
40299,744
40300,934
40301,996
40302,1095
40303,1117
40304,834
40305,400
40306,-307
40307,-959
40308,-1354
40309,-1369
40310,-1175
40311,-1078
40312,-945
40313,-1233
40314,-1584
40315,-1457
40316,-1317
40317,-1118
40318,-798
40319,-398
40320,173
40321,498
40322,687
40323,742
40324,909
40325,1322
40326,1269
40327,1008
40328,762
40329,549
40330,449
40331,323
40332,15
40333,-216
40334,-331
40335,-512
40336,-888
40337,-1305
40338,-1866
40339,-2347
40340,-2283
40341,-1921
40342,-1130
40343,-85
40344,844
40345,1504
40346,1649
40347,1555
40348,1245
40349,840
40350,646
40351,-2
40352,-918
40353,-1883
40354,-2722
40355,-2957
40356,-2767
40357,-2239
40358,-1466
40359,-577
40360,358
40361,1006
40362,1412
40363,1535
40364,1399
40365,828
40366,5
40367,-647
40368,-1126
40369,-1306
40370,-1159
40371,-1003
40372,-814
40373,-729
40374,-542
40375,-268
40376,-403
40377,-667
40378,-905
40379,-1215
40380,-1415
40381,-1281
40382,-1157
40383,-877
40384,-538
40385,-268
40386,108
40387,327
40388,206
40389,-112
40390,-501
40391,-920
40392,-1143
40393,-1030
40394,-644
40395,-149
40396,157
40397,282
40398,396
40399,735
40400,1083
40401,1360
40402,1612
40403,1552
40404,1384
40405,1340
40406,1098
40407,787
40408,607
40409,497
40410,561
40411,920
40412,1259
40413,1299
40414,1268
40415,1043
40416,774
40417,633
40418,285
40419,-9
40420,-185
40421,-461
40422,-483
40423,-323
40424,-68
40425,-76
40426,-377
40427,-657
40428,-837
40429,-691
40430,-469
40431,-206
40432,160
40433,310
40434,432
40435,482
40436,375
40437,339
40438,121
40439,-145
40440,-444
40441,-878
40442,-1153
40443,-1040
40444,-610
40445,164
40446,777
40447,950
40448,867
40449,537
40450,163
40451,-38
40452,-246
40453,-528
40454,-669
40455,-825
40456,-804
40457,-762
40458,-653
40459,-404
40460,-450
40461,-442
40462,-461
40463,-801
40464,-882
40465,-978
40466,-1076
40467,-966
40468,-786
40469,-479
40470,-220
40471,-166
40472,-210
40473,-362
40474,-501
40475,-877
40476,-1243
40477,-1510
40478,-1648
40479,-1468
40480,-1083
40481,-441
40482,185
40483,842
40484,1449
40485,1903
40486,1832
40487,1244
40488,481
40489,-307
40490,-843
40491,-1190
40492,-1347
40493,-1159
40494,-633
40495,144
40496,803
40497,1031
40498,901
40499,506
40500,31
40501,-394
40502,-635
40503,-685
40504,-698
40505,-627
40506,-654
40507,-650
40508,-400
40509,-292
40510,-298
40511,-122
40512,115
40513,400
40514,585
40515,484
40516,135
40517,-108
40518,-291
40519,-544
40520,-692
40521,-805
40522,-962
40523,-929
40524,-514
40525,75
40526,702
40527,1407
40528,1738
40529,1875
40530,1734
40531,1282
40532,967
40533,739
40534,420
40535,113
40536,22
40537,-121
40538,-151
40539,-42
40540,-22
40541,143
40542,215
40543,31
40544,-109
40545,-221
40546,-647
40547,-966
40548,-861
40549,-850
40550,-831
40551,-727
40552,-865
40553,-879
40554,-890
40555,-861
40556,-589
40557,-501
40558,-585
40559,-750
40560,-854
40561,-939
40562,-987
40563,-981
40564,-949
40565,-873
40566,-975
40567,-901
40568,-599
40569,-444
40570,-469
40571,-659
40572,-698
40573,-685
40574,-779
40575,-816
40576,-963
40577,-969
40578,-808
40579,-632
40580,-292
40581,-55
40582,104
40583,63
40584,-185
40585,-341
40586,-342
40587,-358
40588,-680
40589,-948
40590,-1235
40591,-1493
40592,-1326
40593,-1089
40594,-832
40595,-561
40596,-310
40597,455
40598,1487
40599,2325
40600,3032
40601,3480
40602,3590
40603,3452
40604,3350
40605,2934
40606,1702
40607,-149
40608,-2295
40609,-4169
40610,-5528
40611,-6464
40612,-7016
40613,-7163
40614,-6997
40615,-6361
40616,-5522
40617,-4935
40618,-4542
40619,-4183
40620,-3870
40621,-3399
40622,-2761
40623,-1999
40624,-1119
40625,-153
40626,615
40627,1175
40628,1951
40629,2753
40630,3677
40631,4447
40632,4783
40633,5183
40634,5572
40635,5760
40636,5719
40637,5374
40638,4762
40639,4040
40640,3706
40641,3865
40642,4303
40643,4544
40644,4624
40645,4761
40646,4776
40647,5009
40648,4998
40649,4686
40650,4218
40651,3716
40652,3520
40653,3519
40654,3362
40655,3099
40656,3023
40657,2956
40658,3069
40659,3174
40660,3140
40661,3017
40662,2789
40663,2474
40664,2096
40665,1753
40666,1294
40667,867
40668,634
40669,321
40670,-47
40671,-358
40672,-822
40673,-1468
40674,-2104
40675,-2650
40676,-3073
40677,-3232
40678,-3315
40679,-3428
40680,-3395
40681,-3386
40682,-3337
40683,-3149
40684,-3059
40685,-3125
40686,-3180
40687,-3396
40688,-3687
40689,-3940
40690,-3949
40691,-3907
40692,-3762
40693,-3525
40694,-3466
40695,-3115
40696,-2693
40697,-2411
40698,-2245
40699,-2289
40700,-2284
40701,-2281
40702,-2214
40703,-2133
40704,-1843
40705,-1251
40706,-908
40707,-771
40708,-645
40709,-525
40710,-415
40711,-402
40712,-257
40713,-31
40714,304
40715,496
40716,508
40717,534
40718,317
40719,278
40720,497
40721,550
40722,428
40723,192
40724,79
40725,338
40726,449
40727,269
40728,166
40729,142
40730,409
40731,946
40732,1403
40733,1478
40734,1298
40735,1301
40736,1533
40737,1589
40738,1272
40739,926
40740,834
40741,782
40742,877
40743,1281
40744,1583
40745,1737
40746,1891
40747,2036
40748,2232
40749,2088
40750,1721
40751,1444
40752,1277
40753,1293
40754,1381
40755,1577
40756,1718
40757,1844
40758,2148
40759,2463
40760,2536
40761,2490
40762,2346
40763,2069
40764,1820
40765,1619
40766,1376
40767,1014
40768,435
40769,-81
40770,-184
40771,-295
40772,-389
40773,-403
40774,-521
40775,-567
40776,-707
40777,-854
40778,-1102
40779,-1355
40780,-1468
40781,-1554
40782,-1566
40783,-1751
40784,-2010
40785,-2067
40786,-2039
40787,-1753
40788,-1369
40789,-1154
40790,-967
40791,-868
40792,-744
40793,-332
40794,110
40795,281
40796,466
40797,456
40798,407
40799,790
40800,1171
40801,1323
40802,1269
40803,892
40804,601
40805,527
40806,464
40807,349
40808,137
40809,-106
40810,-317
40811,-330
40812,-463
40813,-929
40814,-1377
40815,-1601
40816,-1424
40817,-951
40818,-889
40819,-947
40820,-863
40821,-996
40822,-1182
40823,-1216
40824,-1358
40825,-1622
40826,-1799
40827,-1925
40828,-1752
40829,-1572
40830,-1598
40831,-1555
40832,-1492
40833,-1581
40834,-1671
40835,-1559
40836,-1182
40837,-864
40838,-433
40839,-79
40840,-10
40841,367
40842,525
40843,309
40844,189
40845,-106
40846,-451
40847,-685
40848,-843
40849,-1148
40850,-1305
40851,-1498
40852,-1722
40853,-1516
40854,-1230
40855,-1117
40856,-1132
40857,-1154
40858,-963
40859,-484
40860,116
40861,210
40862,-59
40863,-197
40864,-246
40865,-115
40866,-123
40867,-433
40868,-615
40869,-535
40870,-233
40871,177
40872,407
40873,307
40874,212
40875,471
40876,751
40877,1115
40878,1446
40879,1325
40880,1102
40881,999
40882,969
40883,1023
40884,913
40885,620
40886,300
40887,145
40888,377
40889,759
40890,1029
40891,1276
40892,1629
40893,1982
40894,2544
40895,2959
40896,2593
40897,1780
40898,1069
40899,439
40900,66
40901,-9
40902,-168
40903,-383
40904,-365
40905,5
40906,797
40907,1717
40908,2229
40909,2269
40910,2316
40911,2244
40912,2028
40913,1940
40914,1612
40915,1011
40916,549
40917,273
40918,207
40919,318
40920,596
40921,877
40922,1115
40923,1050
40924,878
40925,675
40926,351
40927,186
40928,296
40929,265
40930,52
40931,249
40932,627
40933,830
40934,1053
40935,1287
40936,1382
40937,1373
40938,1198
40939,651
40940,27
40941,-619
40942,-1021
40943,-1108
40944,-1025
40945,-905
40946,-788
40947,-478
40948,41
40949,618
40950,1380
40951,1650
40952,1465
40953,1377
40954,1135
40955,971
40956,624
40957,-48
40958,-701
40959,-1272
40960,-1579
40961,-1745
40962,-1831
40963,-2009
40964,-1968
40965,-1647
40966,-1260
40967,-713
40968,-272
40969,-57
40970,171
40971,85
40972,-109
40973,-169
40974,-195
40975,-232
40976,-158
40977,62
40978,226
40979,226
40980,108
40981,-141
40982,-564
40983,-1037
40984,-1148
40985,-964
40986,-704
40987,-495
40988,-623
40989,-890
40990,-790
40991,-430
40992,101
40993,353
40994,435
40995,574
40996,576
40997,488
40998,188
40999,-259
41000,-661
41001,-1037
41002,-1327
41003,-1489
41004,-1563
41005,-1366
41006,-1040
41007,-737
41008,-536
41009,-490
41010,-482
41011,-752
41012,-872
41013,-899
41014,-964
41015,-655
41016,-377
41017,-182
41018,-64
41019,-217
41020,-421
41021,-673
41022,-649
41023,-504
41024,-647
41025,-834
41026,-1011
41027,-842
41028,-583
41029,-295
41030,-87
41031,-332
41032,-822
41033,-1283
41034,-1709
41035,-2017
41036,-2186
41037,-2010
41038,-1606
41039,-1069
41040,-363
41041,26
41042,236
41043,303
41044,170
41045,162
41046,100
41047,-80
41048,-382
41049,-982
41050,-1444
41051,-1423
41052,-1023
41053,-640
41054,-13
41055,644
41056,1039
41057,1262
41058,1006
41059,608
41060,403
41061,395
41062,569
41063,577
41064,404
41065,285
41066,403
41067,710
41068,1130
41069,1191
41070,965
41071,851
41072,986
41073,1034
41074,1282
41075,1655
41076,1767
41077,1953
41078,2071
41079,2093
41080,2353
41081,2528
41082,2492
41083,2279
41084,1759
41085,1135
41086,692
41087,353
41088,0
41089,-194
41090,-405
41091,-362
41092,-111
41093,240
41094,637
41095,703
41096,668
41097,771
41098,926
41099,948
41100,933
41101,933
41102,821
41103,817
41104,1002
41105,860
41106,377
41107,-128
41108,-506
41109,-713
41110,-508
41111,-273
41112,-224
41113,-100
41114,44
41115,147
41116,269
41117,294
41118,187
41119,49
41120,-147
41121,-287
41122,-256
41123,-330
41124,-549
41125,-1020
41126,-1578
41127,-2230
41128,-2624
41129,-2789
41130,-2687
41131,-1990
41132,-1364
41133,-975
41134,-679
41135,-522
41136,-485
41137,-634
41138,-930
41139,-1503
41140,-2003
41141,-2484
41142,-2677
41143,-2563
41144,-2511
41145,-2021
41146,-1152
41147,-720
41148,-756
41149,-1123
41150,-1512
41151,-1758
41152,-1751
41153,-1705
41154,-1712
41155,-1553
41156,-1444
41157,-1355
41158,-1232
41159,-1268
41160,-1179
41161,-813
41162,-281
41163,438
41164,825
41165,1008
41166,1015
41167,647
41168,229
41169,-32
41170,-121
41171,-203
41172,-172
41173,52
41174,168
41175,121
41176,185
41177,157
41178,-101
41179,-253
41180,-246
41181,-226
41182,-157
41183,-117
41184,40
41185,442
41186,673
41187,730
41188,892
41189,985
41190,1064
41191,1196
41192,1195
41193,1046
41194,1123
41195,1230
41196,926
41197,593
41198,-40
41199,-642
41200,-984
41201,-1469
41202,-1964
41203,-2143
41204,-2164
41205,-1782
41206,-870
41207,144
41208,929
41209,1402
41210,1488
41211,1395
41212,1091
41213,497
41214,-45
41215,-492
41216,-1001
41217,-1248
41218,-1109
41219,-776
41220,-272
41221,106
41222,398
41223,929
41224,1279
41225,1268
41226,1206
41227,861
41228,439
41229,227
41230,379
41231,505
41232,516
41233,879
41234,1218
41235,1195
41236,1116
41237,689
41238,141
41239,-121
41240,-102
41241,320
41242,652
41243,643
41244,545
41245,613
41246,798
41247,909
41248,832
41249,726
41250,653
41251,460
41252,354
41253,133
41254,-236
41255,-226
41256,196
41257,674
41258,1055
41259,1375
41260,1572
41261,1541
41262,1147
41263,510
41264,-59
41265,-331
41266,-200
41267,-226
41268,-225
41269,190
41270,522
41271,624
41272,517
41273,301
41274,304
41275,439
41276,377
41277,205
41278,-7
41279,-284
41280,-334
41281,-157
41282,85
41283,325
41284,511
41285,404
41286,292
41287,1
41288,-460
41289,-733
41290,-835
41291,-827
41292,-621
41293,-368
41294,-327
41295,-470
41296,-739
41297,-824
41298,-771
41299,-573
41300,-145
41301,343
41302,617
41303,354
41304,-16
41305,-303
41306,-713
41307,-813
41308,-900
41309,-1130
41310,-975
41311,-705
41312,-415
41313,1
41314,194
41315,24
41316,-233
41317,-352
41318,-516
41319,-594
41320,-346
41321,-95
41322,135
41323,607
41324,905
41325,941
41326,675
41327,176
41328,-313
41329,-634
41330,-657
41331,-558
41332,-245
41333,142
41334,308
41335,384
41336,316
41337,-49
41338,-336
41339,-563
41340,-836
41341,-814
41342,-641
41343,-625
41344,-487
41345,-294
41346,-180
41347,109
41348,566
41349,934
41350,1175
41351,1021
41352,392
41353,-148
41354,-535
41355,-767
41356,-707
41357,-478
41358,-440
41359,-511
41360,-258
41361,-122
41362,-134
41363,-247
41364,-420
41365,-285
41366,-13
41367,277
41368,490
41369,515
41370,517
41371,417
41372,413
41373,265
41374,-157
41375,-464
41376,-583
41377,-720
41378,-859
41379,-818
41380,-591
41381,-670
41382,-739
41383,-679
41384,-815
41385,-849
41386,-764
41387,-732
41388,-631
41389,-541
41390,-295
41391,-15
41392,131
41393,110
41394,255
41395,626
41396,884
41397,1030
41398,1050
41399,1029
41400,758
41401,247
41402,41
41403,-57
41404,-175
41405,-126
41406,-224
41407,75
41408,598
41409,922
41410,1452
41411,1749
41412,1843
41413,1936
41414,1750
41415,1507
41416,1221
41417,786
41418,95
41419,-515
41420,-671
41421,-678
41422,-404
41423,-56
41424,92
41425,250
41426,332
41427,813
41428,1495
41429,1999
41430,2451
41431,2551
41432,2481
41433,2301
41434,1760
41435,1345
41436,1086
41437,703
41438,97
41439,-197
41440,31
41441,192
41442,409
41443,752
41444,902
41445,915
41446,719
41447,390
41448,296
41449,266
41450,277
41451,315
41452,357
41453,364
41454,411
41455,389
41456,33
41457,-351
41458,-686
41459,-997
41460,-1117
41461,-998
41462,-840
41463,-825
41464,-858
41465,-897
41466,-960
41467,-867
41468,-958
41469,-1082
41470,-904
41471,-950
41472,-1032
41473,-754
41474,-487
41475,-182
41476,165
41477,175
41478,-252
41479,-765
41480,-1198
41481,-1488
41482,-1673
41483,-1756
41484,-1790
41485,-1774
41486,-1901
41487,-2038
41488,-1903
41489,-1576
41490,-1487
41491,-1464
41492,-1301
41493,-1139
41494,-899
41495,-808
41496,-739
41497,-705
41498,-833
41499,-853
41500,-887
41501,-1108
41502,-1040
41503,-759
41504,-788
41505,-606
41506,38
41507,805
41508,1137
41509,1010
41510,876
41511,852
41512,665
41513,590
41514,575
41515,777
41516,1044
41517,984
41518,711
41519,414
41520,84
41521,-362
41522,-635
41523,-660
41524,-694
41525,-592
41526,-409
41527,-293
41528,5
41529,323
41530,579
41531,810
41532,853
41533,498
41534,175
41535,8
41536,-94
41537,-85
41538,-215
41539,-276
41540,-276
41541,-299
41542,-232
41543,-339
41544,-400
41545,-304
41546,-324
41547,-495
41548,-856
41549,-1052
41550,-911
41551,-887
41552,-717
41553,-328
41554,-26
41555,411
41556,865
41557,1082
41558,1141
41559,1019
41560,746
41561,306
41562,-251
41563,-835
41564,-1130
41565,-1232
41566,-1242
41567,-1185
41568,-1130
41569,-739
41570,-206
41571,205
41572,717
41573,1114
41574,1266
41575,1204
41576,994
41577,535
41578,-63
41579,-641
41580,-1123
41581,-1259
41582,-1119
41583,-890
41584,-454
41585,73
41586,545
41587,991
41588,1199
41589,1302
41590,1336
41591,1300
41592,1288
41593,1161
41594,1055
41595,853
41596,604
41597,287
41598,-130
41599,-317
41600,-430
41601,-305
41602,-104
41603,-22
41604,323
41605,707
41606,1141
41607,1515
41608,1599
41609,1557
41610,1504
41611,1154
41612,791
41613,456
41614,59
41615,-216
41616,-479
41617,-669
41618,-763
41619,-683
41620,-606
41621,-685
41622,-620
41623,-419
41624,-332
41625,-314
41626,-340
41627,-384
41628,-311
41629,-53
41630,124
41631,84
41632,15
41633,-53
41634,-140
41635,-162
41636,-411
41637,-776
41638,-996
41639,-1149
41640,-1148
41641,-1084
41642,-1088
41643,-1087
41644,-969
41645,-743
41646,-697
41647,-516
41648,-177
41649,133
41650,406
41651,618
41652,860
41653,938
41654,1281
41655,1500
41656,1116
41657,1042
41658,1104
41659,1072
41660,960
41661,532
41662,285
41663,55
41664,-379
41665,-755
41666,-1091
41667,-1264
41668,-1399
41669,-1262
41670,-907
41671,-672
41672,-609
41673,-580
41674,-361
41675,-44
41676,92
41677,203
41678,105
41679,-157
41680,-276
41681,-321
41682,-274
41683,-359
41684,-504
41685,-490
41686,-564
41687,-481
41688,-486
41689,-474
41690,-493
41691,-689
41692,-659
41693,-591
41694,-508
41695,-271
41696,-251
41697,-86
41698,66
41699,214
41700,297
41701,143
41702,223
41703,237
41704,72
41705,-19
41706,-120
41707,-174
41708,74
41709,282
41710,485
41711,727
41712,934
41713,1076
41714,1206
41715,1206
41716,1016
41717,852
41718,566
41719,389
41720,431
41721,347
41722,235
41723,243
41724,194
41725,320
41726,388
41727,270
41728,84
41729,42
41730,157
41731,117
41732,90
41733,-39
41734,-169
41735,-55
41736,-100
41737,-180
41738,-103
41739,89
41740,357
41741,639
41742,673
41743,422
41744,295
41745,312
41746,141
41747,7
41748,-130
41749,-302
41750,-99
41751,-32
41752,-54
41753,-12
41754,-92
41755,-66
41756,-328
41757,-619
41758,-478
41759,-478
41760,-520
41761,-507
41762,-495
41763,-337
41764,-201
41765,-146
41766,-82
41767,73
41768,144
41769,295
41770,445
41771,407
41772,466
41773,376
41774,236
41775,118
41776,-89
41777,-224
41778,-404
41779,-494
41780,-467
41781,-508
41782,-396
41783,-278
41784,-341
41785,-195
41786,-29
41787,-17
41788,-25
41789,-21
41790,36
41791,191
41792,505
41793,546
41794,513
41795,740
41796,913
41797,870
41798,804
41799,892
41800,922
41801,983
41802,989
41803,799
41804,715
41805,727
41806,549
41807,607
41808,615
41809,402
41810,338
41811,262
41812,221
41813,197
41814,141
41815,80
41816,84
41817,-15
41818,-133
41819,-363
41820,-695
41821,-921
41822,-1182
41823,-1371
41824,-1408
41825,-1215
41826,-1138
41827,-1078
41828,-967
41829,-885
41830,-788
41831,-791
41832,-884
41833,-1032
41834,-1203
41835,-1244
41836,-1197
41837,-1077
41838,-1057
41839,-1068
41840,-780
41841,-623
41842,-412
41843,-211
41844,-105
41845,97
41846,286
41847,303
41848,378
41849,477
41850,175
41851,42
41852,5
41853,-211
41854,-317
41855,-371
41856,-566
41857,-693
41858,-820
41859,-697
41860,-415
41861,-295
41862,-230
41863,-256
41864,-274
41865,-246
41866,-185
41867,-103
41868,-52
41869,87
41870,352
41871,425
41872,465
41873,473
41874,522
41875,487
41876,582
41877,634
41878,603
41879,453
41880,316
41881,231
41882,17
41883,-122
41884,-252
41885,-503
41886,-719
41887,-947
41888,-1181
41889,-1272
41890,-1392
41891,-1588
41892,-1820
41893,-1972
41894,-2009
41895,-2000
41896,-2091
41897,-2162
41898,-2113
41899,-2086
41900,-2097
41901,-2200
41902,-2470
41903,-2732
41904,-2811
41905,-3000
41906,-3125
41907,-3133
41908,-3102
41909,-3017
41910,-2889
41911,-2706
41912,-2629
41913,-2536
41914,-2395
41915,-2310
41916,-1967
41917,-1636
41918,-1268
41919,-927
41920,-719
41921,-387
41922,-118
41923,-47
41924,314
41925,781
41926,890
41927,1011
41928,989
41929,1157
41930,1571
41931,1668
41932,1786
41933,1917
41934,2040
41935,2277
41936,2341
41937,2473
41938,2584
41939,2744
41940,2960
41941,3140
41942,3258
41943,3449
41944,3641
41945,3833
41946,4003
41947,4085
41948,4242
41949,4279
41950,4380
41951,4315
41952,4010
41953,3733
41954,3604
41955,3785
41956,3987
41957,4177
41958,4303
41959,4070
41960,4003
41961,3868
41962,3664
41963,3399
41964,2954
41965,2813
41966,2639
41967,2598
41968,2667
41969,2297
41970,1606
41971,735
41972,-52
41973,-813
41974,-1541
41975,-2023
41976,-2229
41977,-2166
41978,-2202
41979,-2389
41980,-2485
41981,-2736
41982,-3062
41983,-3415
41984,-3959
41985,-4151
41986,-4179
41987,-4314
41988,-4434
41989,-4477
41990,-4280
41991,-3998
41992,-3623
41993,-3349
41994,-3118
41995,-2499
41996,-1886
41997,-1493
41998,-1320
41999,-1221
42000,-997
42001,-629
42002,-279
42003,-182
42004,25
42005,193
42006,142
42007,258
42008,270
42009,-9
42010,-202
42011,-302
42012,-443
42013,-516
42014,-539
42015,-753
42016,-816
42017,-654
42018,-715
42019,-854
42020,-977
42021,-1377
42022,-1656
42023,-1835
42024,-2026
42025,-2184
42026,-2564
42027,-2734
42028,-2764
42029,-2774
42030,-2786
42031,-3006
42032,-2970
42033,-2727
42034,-2349
42035,-1951
42036,-1727
42037,-1398
42038,-983
42039,-566
42040,-26
42041,326
42042,570
42043,947
42044,1333
42045,1724
42046,2000
42047,2342
42048,2574
42049,2931
42050,3214
42051,3247
42052,3365
42053,3360
42054,3274
42055,3310
42056,3295
42057,3232
42058,3047
42059,3004
42060,3081
42061,3056
42062,3063
42063,2980
42064,2829
42065,2802
42066,2638
42067,2503
42068,2277
42069,1961
42070,1943
42071,1936
42072,1772
42073,1574
42074,1341
42075,1157
42076,994
42077,905
42078,656
42079,449
42080,337
42081,264
42082,374
42083,326
42084,227
42085,204
42086,135
42087,119
42088,128
42089,-13
42090,18
42091,93
42092,140
42093,118
42094,-7
42095,-82
42096,-234
42097,-505
42098,-622
42099,-631
42100,-565
42101,-416
42102,-394
42103,-480
42104,-590
42105,-530
42106,-503
42107,-423
42108,-462
42109,-739
42110,-665
42111,-623
42112,-516
42113,-484
42114,-560
42115,-454
42116,-454
42117,-401
42118,-497
42119,-685
42120,-776
42121,-984
42122,-1002
42123,-1022
42124,-957
42125,-587
42126,-473
42127,-550
42128,-708
42129,-828
42130,-742
42131,-708
42132,-562
42133,-440
42134,-357
42135,-161
42136,-65
42137,6
42138,156
42139,74
42140,39
42141,131
42142,58
42143,210
42144,341
42145,345
42146,392
42147,413
42148,459
42149,454
42150,366
42151,273
42152,206
42153,190
42154,195
42155,240
42156,262
42157,227
42158,210
42159,224
42160,431
42161,557
42162,634
42163,711
42164,492
42165,468
42166,531
42167,418
42168,478
42169,513
42170,642
42171,781
42172,828
42173,644
42174,396
42175,531
42176,605
42177,574
42178,466
42179,359
42180,646
42181,946
42182,1107
42183,1122
42184,1038
42185,1038
42186,993
42187,912
42188,763
42189,748
42190,841
42191,758
42192,878
42193,761
42194,410
42195,481
42196,314
42197,206
42198,298
42199,222
42200,317
42201,319
42202,176
42203,131
42204,92
42205,-96
42206,-292
42207,-275
42208,-380
42209,-441
42210,-384
42211,-588
42212,-571
42213,-572
42214,-723
42215,-683
42216,-780
42217,-952
42218,-985
42219,-995
42220,-899
42221,-814
42222,-911
42223,-1099
42224,-1217
42225,-1206
42226,-1280
42227,-1327
42228,-1470
42229,-1632
42230,-1564
42231,-1501
42232,-1439
42233,-1310
42234,-1168
42235,-1191
42236,-1225
42237,-1225
42238,-1348
42239,-1494
42240,-1433
42241,-1505
42242,-1581
42243,-1583
42244,-1609
42245,-1573
42246,-1569
42247,-1578
42248,-1573
42249,-1668
42250,-1782
42251,-1777
42252,-1667
42253,-1615
42254,-1617
42255,-1582
42256,-1501
42257,-1279
42258,-1265
42259,-1439
42260,-1371
42261,-1384
42262,-1375
42263,-1292
42264,-1344
42265,-1363
42266,-1222
42267,-1099
42268,-954
42269,-782
